koi_disposition,koi_period,koi_time0bk,koi_time0,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_quarters,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
1,-0.417168661,-0.426034582,-0.426039418,0.005468368,-0.469440686,-0.326462342,-0.087057584,-0.126878167,-0.032990515,-0.467436149,0.295033201,-0.470708926,-0.053699204,-0.304194046,-2.259890887,2.070528466,-0.253145549,-0.275344882,-0.335257831,1.775648014,-0.421263906,-0.347410005,0.470683715,-0.3072892,-1.304204921,0.639223173,0.331967607,-0.168619974,-0.901749126,-1.348373312,-0.670593538,0.929270121,1.120061999,0.921716953,0.82096091,0.808713855,0.687656976,0.506977657,0.493536953,2.756321052,-1.345558067,-0.676533004,0.020803388,0.009927989,0.002763277,0.009904562,0.1149258,-0.046521277,-0.526807194,0.148770142,0.02536095,-0.511692918
1,-0.425058745,-0.451592152,-0.4515984,-0.117610554,-0.53425359,-0.330102269,-0.090154178,-0.072438904,-0.033183314,-0.479595794,0.461046159,-0.309567984,-0.05328095,-0.270794483,-1.572934875,1.524193952,-0.251862655,-0.273091797,-0.315645477,1.775648014,-0.283040228,1.239110981,0.470683715,0.573214177,-0.756389621,0.569652869,0.613390004,-0.155748491,-0.579136547,0.456477744,0.636267783,-0.386858886,-0.261242937,-0.407284862,-0.508372388,-0.567785784,-0.565904148,-0.634249308,-0.659584856,0.434678043,0.450670885,0.631107365,0.019094693,0.002765115,0.003354565,0.008746263,0.013324062,0.051464478,-0.602512058,0.084852725,0.102609686,-0.538903484
1,-0.445587464,-0.461784286,-0.461781199,-0.233377857,-0.543001608,-0.330584024,-0.090627444,-0.095334719,-0.033223098,-0.544109467,0.542858301,-0.050435929,-0.052007011,-0.319507302,-1.572934875,1.524193952,-0.252297765,-0.271329578,-0.304675855,1.775648014,0.283676854,-0.347410005,0.470683715,0.340161794,-0.756389621,0.569652869,0.613390004,-0.155748491,-0.579136547,0.456477744,0.636267783,-0.386858886,-0.261242937,-0.407284862,-0.508372388,-0.567785784,-0.565904148,-0.634249308,-0.659584856,-0.528058325,0.450669942,0.631147716,0.01866752,0.024675084,0.003221525,0.007550898,0.00203498,0.138951759,-0.526807194,0.073197196,0.186881034,-0.481458957
1,-0.164557628,-0.393331794,-0.393325805,0.013693939,-0.150590503,-0.326601516,-0.087053573,-0.129977336,-0.032880345,0.034149213,0.462837666,-0.771215007,-0.054026498,-0.14450452,-1.115986457,1.188561828,-0.247785512,-0.272371329,-0.327723141,0.661048345,-0.67352212,-0.347410005,0.470683715,0.279088581,-0.637877702,0.603315919,1.739079589,-0.148769977,-0.223150252,-0.796641543,1.177121032,-0.358494037,-0.287441229,-0.372479363,-0.451303128,-0.459178273,-0.425773379,-0.484618327,-0.48587989,-0.349142717,-0.796452189,1.172329043,0.023793604,0.024675084,0.001285058,0.007309972,0.043428281,-0.039522294,-0.572230112,0.020935309,-0.013263418,-0.581231031
0,0.748220313,0.156173449,0.156168766,0.150786798,-0.559391574,-0.308134244,0.004928568,0.05591446,-0.028739761,0.712724965,0.524346064,-1.092408101,-0.054085991,1.090391383,2.312660064,-1.073225766,-0.246055765,-0.275637436,-0.339579197,-0.453551324,-0.730539387,-0.347410005,0.470683715,0.76692492,-2.519556744,1.106017475,0.191256409,-0.208475046,-1.580348,0.993529167,-0.742021269,0.288224527,0.888862074,0.422364588,-0.04573092,-0.348961762,-0.519447752,-0.752093397,-0.830963417,-0.157447422,0.985173571,-0.747984933,0.029774036,0.019618937,0.016954179,-0.000288471,0.050954336,0.065462443,-0.578286501,0.205167862,-0.069444316,-0.442154806
1,-0.36546567,-0.452051554,-0.45205341,-0.223933683,-0.508081358,-0.320338702,-0.085472727,0.035716463,-0.033070083,-0.381643097,0.541663963,-0.838719996,-0.054052939,-0.110285336,-0.212823308,0.933108489,-0.252187242,-0.273563583,-0.328387967,-0.453551324,-0.545665217,-0.347410005,0.470683715,0.976747002,-2.577603398,0.964632663,1.879790788,-0.19839497,-1.407917139,-1.957045626,-0.298100013,0.737098267,1.19734696,0.809486976,0.489198278,0.345321808,0.167497652,-0.064411115,-0.136919019,0.622113442,-1.951293693,-0.303804106,0.0336186,0.01456279,0.00143288,0.005642021,0.032139199,0.019969057,-0.611596642,-0.050501804,0.102609686,-0.547973673
1,-0.398824751,-0.445261401,-0.445259647,-0.227894143,-0.281394205,-0.326333875,-0.087863432,-0.118938351,-0.032871164,-0.393464974,0.539872456,-0.28234823,-0.05318622,-0.27337629,0.478732855,-0.429930861,-0.253605964,-0.274457224,-0.332487725,-0.453551324,-0.452364234,-0.347410005,-1.940786291,0.958012887,0.201380174,0.446221683,0.402323207,-0.132331698,-0.006221104,-1.74965364,0.246119658,1.2391561,1.10761781,1.217208538,1.303386389,1.372668411,1.303775415,1.379954262,1.364388192,-0.200046377,-1.744932763,0.240769219,0.014822956,0.027624503,0.001137236,0.005549357,-0.058173457,0.082959899,-0.554060945,-0.091860132,0.039406175,-0.54192688
1,-0.382742991,-0.399682942,-0.399680248,0.053603194,-0.603275311,-0.329277932,-0.087682641,-0.120021273,-0.033088445,-0.390425063,0.358930275,-0.651448091,-0.053945972,-0.258978278,-2.888578308,2.574908964,-0.253739143,-0.275382539,-0.346116649,0.661048345,-0.507653705,-0.347410005,0.470683715,0.577335683,-1.485600715,0.789584799,0.402323207,-0.17792466,-0.885062269,0.646614956,0.627521696,-0.149303273,0.199192042,-0.148019409,-0.372928011,-0.488140276,-0.504977727,-0.725733535,-0.754192026,0.809548841,0.639897081,0.622320675,0.018240346,-0.016195436,0.00143288,0.007773292,0.066006445,0.072461426,-0.566173723,0.111171661,0.113143604,-0.514716315
1,-0.254999776,-0.179793483,-0.179800831,-0.187984889,1.456387415,-0.330262854,-0.090320469,-0.142001328,-0.032607978,-0.081367416,0.49926497,-0.381428134,-0.053495431,-0.299529036,-0.347761096,0.470682006,-0.249763519,-0.273725387,-0.302681379,-0.453551324,-0.694255671,-0.347410005,0.446544876,-0.474959524,-0.26299306,-0.875614105,0.824456801,0.021195624,0.241300616,-0.247898889,1.19264645,-0.769784352,-0.754425781,-0.78872472,-0.850027025,-0.875909315,-0.782192945,-0.754419267,-0.764273118,0.673232187,-0.2503863,1.187825473,-0.000982472,0.003607806,0.003709337,0.008801861,0.05848039,-0.127009575,-0.496525248,0.039734549,-0.181806114,-0.43913141
1,-0.410610963,-0.484297293,-0.484296324,0.020700908,-0.345402693,-0.331633179,-0.09099674,-0.138009415,-0.033119048,-0.416433193,0.184556951,-0.078744473,-0.052185108,-0.323591747,0.725607672,-0.755307559,-0.254105819,-0.275536048,-0.338692763,-0.453551324,-0.374613415,-0.347410005,0.470683715,0.459498103,0.663334798,0.253220193,0.402323207,-0.107984436,0.333078333,0.218577835,1.564407377,-0.185468456,-0.338527898,-0.200582816,-0.160630363,-0.108416238,-0.012235292,0.077466965,0.122087493,-0.523798429,0.213992724,1.559871208,0.061384892,0.037315451,-0.00011925,0.008032751,-0.073225566,-0.046521277,-0.541948166,-0.035462412,-0.030819949,-0.557043861
1,-0.380953557,-0.473444532,-0.473438856,-0.125226824,-0.339613775,-0.327565026,-0.088454861,-0.108225211,-0.032402938,-0.371172292,0.484335747,-0.093987535,-0.052287869,-0.239375671,0.144455153,-0.069126327,-0.247243294,-0.272132274,-0.326504295,0.661048345,-0.550848605,-0.347410005,0.470683715,-0.704452425,-0.305318745,-0.898056138,-1.497277969,-0.018659449,-0.58191769,-1.697150459,-0.713390303,-0.710218168,-0.651597485,-0.711300242,-0.809698081,-0.881540816,-0.812656156,-0.853656394,-0.854227475,-0.528058325,-1.692665023,-0.719341393,0.021230562,0.017090864,0.002171989,0.007587964,-0.031832266,0.061962952,-0.578286501,-0.016663172,0.049940093,-0.596348012
1,-0.403412726,-0.455060736,-0.455065886,0.056649702,-0.330707746,-0.324438972,-0.084453076,-0.14123335,-0.032176476,-0.402584708,0.010183628,-0.123384869,-0.052457279,-0.336159272,0.070852723,0.043683359,-0.25294122,-0.272302957,-0.316975128,0.661048345,-0.422991702,-0.347410005,0.470683715,0.798398233,0.142124215,-0.058724076,0.965167999,-0.085808267,0.099462327,0.772896663,-0.085341106,0.47968726,0.390439572,0.47776926,0.496046589,0.523116326,0.61302211,0.667462699,0.658711765,-0.519538534,0.765525187,-0.090934294,-0.008671599,0.004871842,0.008084865,0.007217308,0.024613144,0.040966004,-0.608568447,0.005895917,-0.009752112,-0.587277823
1,-0.028691505,-0.383501236,-0.383503875,-0.001843251,-0.410646534,-0.326687161,-0.087336792,-0.03850592,-0.032956852,0.196615583,0.514791362,-0.839808786,-0.054053376,0.22090992,-0.915113159,0.966671701,-0.246531482,-0.272135104,-0.321074886,-0.453551324,-0.697711263,-0.347410005,0.470683715,0.510829576,-0.654807976,0.645955783,0.472678806,-0.158074663,-0.473453116,-0.419265719,1.734494699,-0.723691472,-0.618194663,-0.71556214,-0.846983331,-0.883954316,-0.858350972,-0.907926698,-0.946508239,-0.349142717,-0.42084087,1.729993716,0.043016422,-0.00060565,-0.002114846,0.010182554,-0.035595293,0.072461426,-0.572230112,-0.001623779,0.088564461,-0.575184238
1,-0.400759677,-0.447351093,-0.447346415,-0.061554808,-0.404728334,-0.242294403,-0.068108106,-0.105905326,-0.029226348,-0.379954258,0.43297922,-0.019949805,-0.051786958,-0.25945639,0.443465024,-0.281693339,-0.140695494,-0.085762061,0.57799088,-0.453551324,-0.42817509,-0.347410005,0.470683715,0.561599026,0.396078327,-0.25396977,1.739079589,-0.045798117,0.666815484,0.196929903,-0.665026802,0.12299928,0.047896906,0.109115095,0.118628549,0.173963291,0.254317803,0.315481013,0.336892296,-0.528058325,0.192352562,-0.670955948,0.014908391,0.012793139,-0.001523558,0.00397407,0.002787586,0.038166411,-0.613110739,0.022063263,0.051695746,-0.604208842
1,-0.354893426,-0.401590374,-0.401594425,-0.076482697,-0.385968216,-0.328111015,-0.088753198,-0.095628263,-0.033195555,-0.347866305,0.478961227,-0.754883155,-0.054018467,-0.194091602,-2.370294531,2.231818348,-0.251724637,-0.274974038,-0.334038984,0.661048345,-0.561215381,-0.347410005,0.470683715,0.616302641,-1.832671335,0.818759443,-0.230877185,-0.185368409,-1.165957704,0.027169197,-0.788786832,0.349208953,0.692374885,0.337126631,0.145260871,0.031566776,-0.085346998,-0.290020522,-0.314501329,-0.23412554,0.023426596,-0.794825612,0.029346863,-0.005661797,-0.001227914,0.01055321,0.009561035,0.009470583,-0.620681225,0.009655765,-0.006240805,-0.590301219
1,-0.438936119,-0.441637266,-0.441635261,-0.131624491,-0.363631322,-0.241973233,-0.068658811,-0.126950039,-0.030251548,-0.502226245,0.385205707,0.288177807,-0.048559144,-0.328646078,0.714873984,-0.657414856,-0.212253462,-0.177769389,-0.281296157,-0.453551324,-0.134449773,-0.347410005,0.470683715,0.322926409,0.704451178,0.210580329,1.211412596,-0.096353578,0.62509834,0.663189811,-1.357823816,0.53712608,0.421222565,0.535304881,0.568334319,0.638159837,0.749344978,0.848880573,0.93322765,-0.528058325,0.656396226,-1.36421312,0.020162628,-0.008737619,-0.010392872,-0.003161053,0.013700365,0.028017887,-0.621892503,-0.003503703,-0.026606381,-0.571858503
1,-0.253332429,-0.446157456,-0.446153976,-0.120047761,-0.267790965,-0.329256521,-0.089622293,-0.086826389,-0.033250641,-0.18303556,0.515388531,-0.857229429,-0.054058348,-0.077568791,-2.370294531,2.231818348,-0.254429859,-0.277412082,-0.347557104,0.661048345,-0.65624416,1.239110981,0.470683715,0.687679616,-1.832671335,0.818759443,-0.230877185,-0.185368409,-1.165957704,0.027169197,-0.788786832,0.349208953,0.692374885,0.337126631,0.145260871,0.031566776,-0.085346998,-0.290020522,-0.314501329,2.245133601,0.023398,-0.794775173,0.012687087,0.02130432,0.001728524,0.00795862,0.00203498,-0.029023821,-0.587371085,0.058533789,0.02536095,-0.581231031
1,-0.353072208,-0.453420349,-0.453418438,-0.231245302,-0.234637555,-0.331386948,-0.091246948,-0.112188861,-0.033149651,-0.294498974,0.542858301,-0.382516924,-0.053497288,-0.216924881,0.101520402,-0.01318764,-0.252309935,-0.273790884,-0.324620622,1.775648014,-0.562943177,-0.347410005,0.470683715,0.424090627,0.064728676,0.080416533,0.402323207,-0.108294592,-0.198119966,-1.055945202,0.947940563,-1.037123057,-1.077974685,-1.053672704,-1.098848999,-1.113236839,-0.961164308,-0.893971477,-0.864308567,0.783989468,-1.054506737,0.942969161,0.03020121,0.002765115,0.001462444,0.008801861,-0.09580373,-0.011526364,-0.538919972,-0.088100284,-0.072955623,-0.50262273
1,-0.417224332,-0.492071052,-0.492078555,-0.212052302,-0.383842261,-0.332200579,-0.092120979,-0.112339872,-0.033253701,-0.448183378,0.525540402,-0.090721164,-0.052260936,-0.286599511,0.101520402,-0.01318764,-0.25312655,-0.275368653,-0.334593006,1.775648014,-0.346968679,1.239110981,0.470683715,-0.411825558,0.064728676,0.080416533,0.402323207,-0.108294592,-0.198119966,-1.055945202,0.947940563,-1.037123057,-1.077974685,-1.053672704,-1.098848999,-1.113236839,-0.961164308,-0.893971477,-0.864308567,-0.285244285,-1.054540989,0.942931612,0.013114261,-0.017459473,0.002408505,0.009367111,-0.031832266,-0.162004488,-0.469271497,-0.027942716,-0.213407869,-0.408897448
1,-0.40806243,-0.488760779,-0.488767969,0.034105543,-0.592444431,-0.325959176,-0.086369897,-0.109011965,-0.032660003,-0.414744353,0.35056991,-0.180001956,-0.052755892,-0.271750708,0.478732855,-0.429930861,-0.253798088,-0.274097128,-0.328277163,0.661048345,-0.384980191,-0.347410005,0.470683715,1.048123978,0.367055,0.360941955,0.402323207,-0.122871934,0.10224347,-0.872548235,0.66857378,0.691714508,0.571862743,0.651796756,0.730411017,0.741940348,0.758483941,0.782980918,0.820784703,1.84470343,-0.871987432,0.663428162,0.028919689,0.000237041,0.000102483,0.009904562,0.013324062,0.047964987,-0.605540253,0.039734549,0.074519236,-0.578207635
1,-0.255416804,-0.239162966,-0.239156035,0.033496241,-0.484221821,-0.324471089,-0.085575772,-0.099911904,-0.032574315,-0.09048715,0.469406524,-0.565433669,-0.053851133,-0.104889497,0.478732855,-0.429930861,-0.252533259,-0.275798741,-0.33913598,0.661048345,-0.652788568,1.239110981,0.470683715,-0.591860398,0.367055,0.360941955,0.402323207,-0.122871934,0.10224347,-0.872548235,0.66857378,0.691714508,0.571862743,0.651796756,0.730411017,0.741940348,0.758483941,0.782980918,0.820784703,-0.511018743,-0.871921441,0.663397339,0.061384892,-0.016195436,-0.010392872,0.013425792,-0.031832266,-0.060519242,-0.554060945,-0.009143476,-0.037842561,-0.563090654
1,-0.441487191,-0.457297186,-0.457293864,0.029840431,-0.647087225,-0.331857998,-0.091145754,-0.113264111,-0.033183314,-0.520127945,0.186945627,0.139013557,-0.050394798,-0.321337789,0.070852723,0.043683359,-0.254666195,-0.274206842,-0.330050031,-0.453551324,0.105713868,-0.347410005,0.470683715,0.031423589,0.104635751,0.351965141,0.8948124,-0.124267637,0.027152611,-0.65566686,-0.237406409,-0.887498476,-0.882797411,-0.883196789,-0.966448315,-1.011869829,-0.87967522,-0.885443286,-0.858880287,-0.434340625,-0.65620518,-0.243071787,-0.003545514,0.01456279,0.003517169,0.008866726,0.190186347,0.068961934,-0.47835608,0.231486798,0.092075767,-0.436108014
1,0.616313069,0.040887536,0.040894464,0.031059035,0.289984979,-0.325712946,-0.086222426,-0.135948955,-0.032779355,0.913021342,0.49926497,-0.922556838,-0.054072552,0.068596985,-0.350827864,0.444577286,-0.247580726,-0.274763064,-0.324399014,-0.453551324,-0.727083795,-0.347410005,0.470683715,-0.615652723,-0.381504979,0.461931107,0.472678806,-0.144582868,-0.426173686,0.63668983,1.740634127,-0.310982914,-0.312984563,-0.334832598,-0.366840623,-0.365051764,-0.343522709,-0.305526323,-0.309848517,-0.417301043,0.630012878,1.736159839,0.01525013,0.012456063,0.008528331,0.012035833,0.1149258,0.093458373,-0.523778999,0.186368622,0.162301891,-0.442154806
1,-0.162991442,-0.449786862,-0.449794052,0.033496241,-0.197576985,-0.32698692,-0.087051105,-0.133166547,-0.032764053,0.059144039,0.448505612,-0.6503593,-0.053944497,-0.16499505,0.510933918,-0.501718843,-0.251425692,-0.275507406,-0.338914372,-0.453551324,-0.682161099,-0.347410005,0.470683715,-0.192823761,0.438404013,0.410314429,-0.019810388,-0.128144589,0.046620611,-0.236470785,-0.409529939,0.538544322,0.43694154,0.541697728,0.562246931,0.634137337,0.653385864,0.68219321,0.754094403,1.337775874,-0.239007557,-0.415280493,-0.000555298,0.026360466,0.00453714,0.007402636,-0.043121348,-0.001027891,-0.581314696,-0.031702564,0.014827032,-0.587277823
1,-0.43533438,-0.477203632,-0.477204452,-0.220582524,-0.460037644,-0.291968689,-0.077869921,-0.104623545,-0.031579718,-0.50627946,0.529720585,0.029045752,-0.051408857,-0.306102397,-0.484232268,0.602137922,-0.222161779,-0.183578539,0.161810079,0.661048345,-0.05842675,-0.347410005,0.470683715,0.348592146,-0.40690039,0.022067245,1.105879198,-0.109535217,-0.390018828,-1.310645203,-1.297194062,0.271914739,0.275167088,0.266095,0.234288917,0.231082796,0.260410445,0.199962794,0.222122943,-0.442860416,-1.308016355,-1.303534546,0.015634586,-0.002164629,-0.001227914,0.008421939,0.009561035,0.019969057,-0.62946299,0.031838868,0.025009819,-0.604813521
1,-0.228994189,-0.306653897,-0.306654341,-0.231549953,-0.195436666,-0.323057941,-0.086482506,-0.086878879,-0.032794656,-0.103322331,0.544052638,-0.685200585,-0.053973615,-0.054851624,-0.786308907,0.854794327,-0.24827349,-0.271529154,-0.311767328,-0.453551324,-0.657971956,-0.347410005,0.470683715,-0.392154738,-0.483086624,0.338499921,-0.019810388,-0.143342243,-0.673695406,-0.134889275,-0.415037866,0.406647773,0.440871284,0.406027313,0.359080365,0.36462981,0.351800077,0.323233914,0.307424489,0.51135616,-0.137889785,-0.420822298,0.009269698,0.009927989,0.002911099,0.007217308,-0.043121348,0.040966004,-0.584342891,-0.03922226,-0.051887786,-0.54192688
1,-0.24444077,-0.271268907,-0.27127343,0.013389288,-0.437192245,-0.331601062,-0.0909989,-0.098989481,-0.033119048,-0.091838222,0.477766889,-0.563256089,-0.053847582,-0.093278197,0.101520402,-0.01318764,-0.253025086,-0.276678858,-0.347224691,1.775648014,-0.659699752,2.825631966,0.470683715,0.119099244,0.064728676,0.080416533,0.402323207,-0.108294592,-0.198119966,-1.055945202,0.947940563,-1.037123057,-1.077974685,-1.053672704,-1.098848999,-1.113236839,-0.961164308,-0.893971477,-0.864308567,1.184419639,-1.054493539,0.942970282,0.03703599,0.00318646,0.001048543,0.008783329,-0.076988594,-0.176002453,-0.448074135,-0.073060892,-0.252032237,-0.369593298
1,-0.163718203,-0.247998466,-0.248005186,-0.028347871,-0.142373974,-0.325916354,-0.087193948,-0.119248045,-0.032858923,0.001385725,0.489113098,-0.758149525,-0.054020434,-0.092595179,-1.694072208,1.650988311,-0.251049829,-0.274851467,-0.328498771,0.661048345,-0.682161099,-0.347410005,0.470683715,0.432895661,-0.780575727,0.367674565,1.105879198,-0.142877009,-0.593042262,-0.624003286,0.117363344,0.316589376,0.342627689,0.296638601,0.27005232,0.241541297,0.244417259,0.214693306,0.191879667,0.524135847,-0.624655173,0.111932135,0.016531651,0.025939121,0.002319811,0.006846652,-0.024306211,0.121454303,-0.538919972,-0.042982108,0.169324503,-0.496575938
1,-0.416887419,-0.47947482,-0.479479499,0.03319159,-0.39322232,-0.331215658,-0.090330958,-0.13870108,-0.033149651,-0.452912128,0.11349385,-0.260572427,-0.053105803,-0.33028532,-0.350827864,0.444577286,-0.25291762,-0.273092552,-0.328498771,-0.453551324,-0.329690719,-0.347410005,0.470683715,0.755309769,-0.339179293,0.414802836,0.472678806,-0.14117115,-0.4206114,-0.602189059,0.763884313,-0.65348847,-0.615574834,-0.680756641,-0.740454046,-0.751211803,-0.691564893,-0.655957429,-0.666564074,-0.165967213,-0.602935004,0.758843207,0.020803388,0.025517775,0.001935474,0.008431206,0.062243418,0.079460408,-0.563145529,0.035974701,0.148256666,-0.520763107
1,-0.298736272,-0.307633736,-0.30762712,-0.056985046,-0.351105424,-0.326076939,-0.087506786,-0.092752785,-0.032256044,-0.187764311,0.489113098,-0.443489172,-0.053642279,-0.131527185,-1.671071448,1.678025343,-0.250988986,-0.274520539,-0.341795283,-0.453551324,-0.626871628,-0.347410005,0.470683715,0.882514406,-0.862808487,-0.711787258,1.739079589,-0.023311792,-0.203682252,-0.401836229,0.197434666,0.126544886,0.290886063,0.105563514,0.003729106,-0.03359773,-0.069353812,-0.179154044,-0.181896198,-0.396001566,-0.40358861,0.192018318,-0.004827035,0.008242607,0.008380509,0.009441243,0.013324062,0.030467531,-0.620681225,0.032214853,0.088564461,-0.569137446
0,-0.087351078,-0.120045323,-0.120037687,0.156879814,-0.295500205,-0.234800437,0.030003976,-0.117674739,-0.020868673,0.105418244,0.456268808,-0.711331549,-0.05399279,-0.039319803,0.474132703,-0.459764827,-0.185162962,-0.221219591,-0.068330369,-0.453551324,-0.689072283,-0.347410005,0.470683715,1.102452909,0.026030906,0.215068736,-1.004788775,-0.132331698,-0.612510262,-0.419290979,2.166715953,0.332899165,0.271237344,0.332864733,0.330165273,0.288202302,0.345707435,0.356571386,0.40125619,-0.528058325,-0.420932315,2.162556004,0.011576436,0.042287329,0.016510714,0.029363989,-0.009630404,-0.046521277,-0.570110376,-0.008391506,0.029925648,-0.609046276
1,0.841491567,-0.179975644,-0.179973421,0.011561384,-0.04557119,-0.317019946,-0.08265997,-0.100337885,-0.032500868,1.118722005,0.524346064,-0.967197234,-0.054078561,0.544660284,-1.066918171,1.125164649,-0.246820525,-0.274827873,-0.333484963,0.661048345,-0.730539387,-0.347410005,0.470683715,-0.580057905,-0.688668524,0.547210835,1.035523598,-0.150785992,-0.445641686,1.434600515,0.112619941,0.425794046,0.503747184,0.423074904,0.356036671,0.320382305,0.307628422,0.249581358,0.200409822,2.504987222,1.424150126,0.107154475,0.034900121,0.009927989,-0.001227914,0.00703198,-0.216220605,0.044465496,-0.448074135,-0.219694965,0.049940093,-0.43913141
1,-0.457149132,-0.490734328,-0.490729217,-0.011896728,-0.633182329,-0.330509084,-0.090035398,-0.121273579,-0.03262328,-0.588357064,-0.13970577,0.987181083,-0.029856686,-0.352961506,-2.41629605,2.320387936,-0.253966831,-0.271106328,-0.306781136,-0.453551324,1.728114294,-0.347410005,0.470683715,0.403483101,-1.150623148,-0.886835121,2.44263558,0.00026008,-0.209244538,1.298707329,0.443949364,-0.066336089,0.186092896,-0.098297267,-0.239766404,-0.345743762,-0.417395996,-0.572226103,-0.597547368,0.145005153,1.288843332,0.438666602,0.004143613,-0.00060565,0.00359108,0.008922324,0.015581879,0.054963969,-0.599181044,0.072445227,-0.043811781,-0.540717522
1,-0.238594136,-0.237880466,-0.237885147,-0.13497565,0.156825489,-0.326762101,-0.088056256,-0.130898143,-0.032791596,-0.073260986,0.504042321,-0.588298262,-0.053879541,-0.189447082,0.070852723,0.043683359,-0.251195611,-0.273531311,-0.32872038,0.661048345,-0.66488314,-0.347410005,-2.206047992,0.874271396,0.012728548,0.172428871,0.965167999,-0.112326623,-0.072968534,-1.338267155,-0.257208115,0.601656112,0.46837949,0.594261135,0.643665742,0.717805345,0.788185572,0.768250407,0.891352345,2.432569,-1.335486575,-0.262888566,0.028492515,0.013720099,0.000693771,0.008051283,-0.129670976,0.026968039,-0.51772261,-0.106899524,0.02536095,-0.529833296
1,-0.368267812,3.129924112,3.129922551,-0.111212888,-0.152730823,-0.331451182,-0.091245714,-0.129010499,-0.033161892,-0.322533711,0.46044899,-0.362918701,-0.053444241,-0.265603549,0.070852723,0.043683359,-0.254591507,-0.277910175,-0.355202598,0.661048345,-0.564670973,1.239110981,-2.206047992,-0.318717009,0.012728548,0.172428871,0.965167999,-0.112326623,-0.072968534,-1.338267155,-0.257208115,0.601656112,0.46837949,0.594261135,0.643665742,0.717805345,0.788185572,0.768250407,0.891352345,-0.519538534,-1.33548029,-0.263067903,0.034472947,-0.084874763,0.00143288,0.01268448,-0.347926562,-0.064018733,-0.333002741,-0.321210862,-0.06593301,-0.345406128
1,-0.429066031,-0.458421374,-0.458423542,-0.157519809,-0.422210006,-0.332168462,-0.092077787,-0.115337492,-0.033336329,-0.485000081,0.464032004,-0.171291635,-0.052709401,-0.304877064,-0.245024371,0.341090714,-0.254606182,-0.277199301,-0.346892278,0.661048345,-0.231206348,1.239110981,0.470683715,0.793527363,-0.157783499,0.585362292,0.12090081,-0.149390289,-0.278773111,0.797674746,-0.300015521,-0.001806057,-0.027423183,-0.023003738,-0.034317068,-0.037620231,0.018989499,0.027073112,0.043765165,-0.528058325,0.79021401,-0.305862282,0.007133829,-0.062543448,0.002482415,0.010645874,0.344470468,-0.221495839,-0.287579822,0.321723151,-0.27661138,-0.257727638
1,-0.349871315,-0.462263537,-0.462267588,0.011256733,-0.316371913,-0.331290597,-0.090688839,-0.131964914,-0.032996636,-0.271192987,0.382817031,-0.28343702,-0.053188514,-0.261437141,0.725607672,-0.755307559,-0.253271455,-0.274968164,-0.334593006,0.661048345,-0.578493341,1.239110981,0.470683715,0.556915498,0.497659972,-0.08789872,0.472678806,-0.080070377,0.182896615,0.055588948,-1.693547985,-0.88395287,-0.952222884,-0.886038054,-0.926119372,-0.933833321,-0.74030603,-0.66371033,-0.63554533,-0.502498952,0.051737071,-1.700171076,0.045152291,-0.025465038,0.000531166,0.010117689,-0.140960058,0.068961934,-0.502581637,-0.106899524,0.081541849,-0.520763107
1,-0.028563954,-0.404112852,-0.404120513,0.051470638,0.201930214,-0.327982547,-0.087131011,-0.14143988,-0.032586556,0.270248989,0.396551916,-0.683023005,-0.053972413,-0.229881726,0.414330729,-0.298474945,-0.245879511,-0.272551926,-0.318083171,-0.453551324,-0.697711263,-0.347410005,0.470683715,0.219326756,0.253380302,0.060218703,1.035523598,-0.094492641,0.191240044,-1.14644804,-0.192330078,-0.574066892,-0.66731646,-0.583443307,-0.593595816,-0.579048785,-0.463852392,-0.407864611,-0.397476469,-0.528058325,-1.144577922,-0.198029246,0.030628384,-0.017459473,-0.001523558,0.01101653,0.099873691,0.051464478,-0.55103275,0.084852725,-0.009752112,-0.554020465
1,-0.394181304,-0.378480598,-0.378483081,-0.007936267,-0.572118576,-0.323197115,-0.085597368,-0.061664391,-0.032705908,-0.396167118,0.438950909,-0.415180628,-0.053579398,-0.213489303,-0.984115437,1.042188929,-0.250905534,-0.27236391,-0.319745235,-0.453551324,-0.455819826,-0.347410005,0.470683715,0.450693069,-0.555644942,0.426023853,0.965167999,-0.142566853,-0.440079401,1.729114691,0.749973915,0.273332981,0.324288885,0.256150571,0.212222136,0.185226292,0.217000369,0.149568941,0.161636392,-0.464159893,1.717292115,0.744854612,0.052841418,-0.012403326,0.001728524,0.01268448,-0.031832266,-0.004527382,-0.59039928,0.002136069,-0.104557378,-0.505646126
