koi_disposition,koi_period,koi_time0bk,koi_time0,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_quarters,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
0,3.032830923,3.321776828,3.321779658,0.127937988,0.040960932,-0.014370792,0.038834684,0.009887631,-0.013848348,2.860253403,0.534497936,-0.972641184,-0.054079162,2.343045745,-0.347761096,0.470682006,-0.025842086,-0.199389066,0.067626458,-0.453551324,-0.739178367,-0.347410005,0.470683715,1.029764546,-0.223085985,-0.354958922,0.824456801,-0.066888739,-0.228712538,-1.129212211,0.346734244,0.438558228,0.384544956,0.434439965,0.435933635,0.46841032,0.481268723,0.513179978,0.480353987,-0.528058325,-1.127458775,0.341401861,0.013541435,0.004366228,0.002171989,-0.000288471,0.0046691,0.022418701,-0.625526337,-0.01891908,-0.030468818,-0.564602352
0,-0.435875423,-0.448372254,-0.448366264,-0.231245302,-0.422382381,0.250059138,-0.029032156,-0.099810556,-0.026215015,-0.502564013,0.541066794,0.118326544,-0.050599992,-0.304112084,0.510933918,-0.501718843,-0.176314844,-0.141355378,-0.157638602,-0.453551324,-0.426447294,-0.347410005,-2.2087274,-0.471400042,0.309008346,0.233022363,0.050545211,-0.117909434,-0.092436535,0.709222189,0.763657756,2.156049854,1.994429989,2.147012587,2.266715499,2.35174501,2.188731689,2.304100011,2.013455411,-0.528058325,0.702149644,0.758733139,-0.010068457,0.088846014,-0.116085529,0.537162377,0.224053593,-1.344832528,0.563342854,-0.089228238,-0.022392814,-0.531042654
0,-0.458731672,-0.475331253,-0.475337344,-0.091410586,-0.409281901,-0.332264813,-0.09214165,-0.138597108,-0.03334551,-0.597476798,-0.32184229,0.609370901,-0.042446218,-0.365283144,-0.350827864,0.444577286,-0.254957995,-0.276315919,-0.33315255,-0.453551324,1.631357719,-0.347410005,0.470683715,0.966255898,-0.334342072,0.601071716,0.331967607,-0.151716461,-0.328833684,-1.638786927,-0.84496891,-0.18759582,-0.169548916,-0.21123756,-0.248136562,-0.265293754,-0.225477768,-0.272188851,-0.257892121,-0.528058325,-1.634806269,-0.850983427,-0.103504166,0.025939121,0.005364943,0.008755529,-0.584997284,0.145950742,-0.139198288,-0.490404023,0.179858421,-0.203306507
0,-0.416538443,-0.46501829,-0.465013335,-0.144419825,0.036122947,0.125873422,-0.03602132,-0.136440146,-0.027029054,-0.436699268,0.419244335,-0.092898745,-0.052273392,-0.322813107,0.478732855,-0.429930861,-0.095757278,0.003527409,0.926137865,-0.453551324,-0.473097786,-0.347410005,-2.206072131,-0.37941554,0.478311088,0.338499921,0.402323207,-0.118684825,0.191240044,0.785520413,-1.069472627,1.073221732,0.960252419,1.078696858,1.12152568,1.218204396,1.214670523,1.259009013,1.161990887,-0.528058325,0.778129729,-1.075646996,0.014182195,0.013088081,-0.045131018,0.071062762,0.016334484,-0.008026873,-0.604934614,-0.013655293,0.092778028,-0.568230427
0,1.046050134,0.91766903,0.917666383,-0.16556259,-0.418331575,-0.32400004,-0.086872473,1.055245763,-0.021431768,2.300909727,0.541663963,-0.321544676,-0.053318263,2.709143203,-1.171188279,1.267808302,-0.259437007,-0.280779957,-0.362294071,-0.453551324,-0.746089551,-0.347410005,-2.208727403,-0.711946071,-0.841040992,-3.723508187,0.718923403,1.843208251,5.511566461,1.08206382,0.602521514,-0.652779348,-0.397474055,-0.653054305,-0.848505178,-0.989343827,-1.060931324,-1.222694462,-1.257471148,1.320736292,1.073281051,0.59736476,0.027638168,0.015826827,-0.00167138,0.007309972,-0.035595293,-0.022024838,-0.578286501,-0.061781348,-0.037842561,-0.538903484
1,-0.069861537,-0.355376471,-0.355371737,-0.088059427,0.103820255,-0.328710532,-0.08905462,-0.123121452,-0.032843621,0.245929699,0.51001401,-0.662335992,-0.053955041,-0.055712227,0.372929362,-0.222957717,-0.250980568,-0.275326034,-0.333374159,-0.453551324,-0.702894651,-0.347410005,0.470683715,0.12490682,0.474683172,0.208336125,1.739079589,-0.097594203,0.569475482,1.101888812,1.352746526,-0.205323851,-0.307089948,-0.198451867,-0.207046695,-0.175994245,-0.09143964,-0.002387911,0.049193445,1.54651075,1.093037515,1.348031746,0.039599032,0.009927989,-0.000488805,0.008885259,0.141266992,-0.015025856,-0.520750804,0.137490597,0.014827032,-0.517739711
0,0.016765296,-0.299904694,-0.299907648,-0.040533903,4.506285589,-0.256104711,-0.070008576,-0.1428969,-0.023102691,0.463790008,0.32310014,-0.431512481,-0.053616602,-0.310730525,-0.731107085,0.838945032,-0.233568784,-0.26312037,0.461424798,-0.453551324,-0.701166855,-0.347410005,0.470683715,0.641219013,-0.705598798,-1.881017216,0.543034405,0.32142683,1.573468078,-0.053393779,-1.345440223,-0.212415063,-0.030697969,-0.211947877,-0.355426771,-0.431825271,-0.45699817,-0.566023783,-0.622362364,3.212129864,-0.056772894,-1.351791877,0.016147195,0.007568454,0.002467633,0.009255915,0.005421705,0.032217276,-0.618561489,0.005895917,0.056962706,-0.602394804
1,-0.436563154,-0.445711076,-0.445714657,-0.10055011,-0.587086449,-0.330584024,-0.090481515,-0.060240885,-0.033357751,-0.532625358,0.431187713,-0.597008583,-0.053890139,-0.287665019,2.018250345,-0.83268941,-0.251937755,-0.273968941,-0.33315255,-0.453551324,-0.04114879,-0.347410005,0.470683715,0.051094409,-2.382905246,1.043179781,0.472678806,-0.201186375,-1.391230281,-1.012565138,1.132146357,-0.013151997,0.525360775,0.017484291,-0.327272603,-0.607206288,-0.762391858,-0.971500483,-1.041890877,-0.293764076,-1.011392584,1.127271931,0.002007744,-0.004819106,0.004123239,0.009645103,-0.009254102,0.040966004,-0.608568447,0.054773941,0.063985318,-0.578207635
0,-0.455951095,-0.484413242,-0.484406154,-0.063078062,-0.655203202,-0.332934988,-0.093157599,-0.088038519,-0.033305726,-0.582277242,0.192917316,1.032910269,-0.027802017,-0.340598887,0.241058342,-0.163289784,-0.255414216,-0.277706126,-0.360853615,-0.453551324,1.410199834,-0.347410005,0.470683715,1.123247776,-0.013876168,-0.437994446,0.261612008,-0.055878193,-0.178651966,1.418655058,-0.911048901,-1.350554641,-1.280356489,-1.359108717,-1.477788886,-1.531576881,-1.408973507,-1.396359435,-1.375342375,-0.528058325,1.407330893,-0.917091663,-0.493513779,0.031416613,0.009577867,0.008736997,-3.209332547,0.381116553,1.979326639,-3.170423695,0.376491567,1.950863278
0,-0.446082877,0.138297114,0.138297876,0.145607734,-0.41239901,-0.317555229,-0.00492426,-0.142071181,-0.022619164,-0.543433931,-1.432576473,0.296888129,-0.048456329,-0.362523753,-0.350827864,0.444577286,-0.237999076,-0.251644738,-0.225450809,-0.453551324,0.31132159,-0.347410005,0.470683715,-0.711946071,-0.277504723,-0.054235669,0.613390004,-0.103642249,-0.417830257,-0.256756775,-1.687624192,0.318007619,0.303330252,0.327182202,0.290597253,0.278548301,0.289350495,0.27361535,0.249264344,-0.528058325,-0.258953195,-1.695353906,0.137464533,-0.626093143,-0.043652799,0.176699653,0.127720093,-1.325935275,0.538814478,0.109291737,-1.26715085,0.498121409
1,-0.067883666,-0.058871257,-0.058878135,-0.21540346,-0.004560365,-0.266917433,-0.07285342,-0.094313978,-0.031264507,0.203370941,0.541066794,-0.708065178,-0.053990496,0.057859948,0.510933918,-0.501718843,-0.209134193,-0.243075966,-0.054923053,1.775648014,-0.695983467,1.239110981,0.470683715,-0.550270664,0.383985274,0.408070226,0.191256409,-0.127369199,0.068869755,0.909947606,1.738364922,0.305243437,0.220805632,0.306583029,0.312664034,0.374283811,0.449282352,0.479067215,0.522229291,-0.528058325,0.901958542,1.733829014,0.012857957,-0.020619564,-0.036261704,-0.06635786,-0.003609561,0.091008729,-0.567385001,-0.005759612,0.050642354,-0.603604163
1,-0.436224982,-0.48819098,-0.488187439,0.041112511,-0.633670724,-0.269379736,-0.067764417,-0.097404062,-0.030833005,-0.502901781,0.261591741,-0.06241262,-0.05208792,-0.303360765,-0.682038798,0.844538901,-0.214201979,-0.187588375,0.125798695,-0.453551324,-0.194922633,-0.347410005,0.470683715,-0.449668469,-0.323458324,0.43724487,2.020501986,-0.132796932,-0.045157105,1.361495593,1.357439521,0.012376368,0.028903145,-0.005956147,-0.040404455,-0.023139229,-0.051075886,-0.000837331,-0.041536382,-0.528058325,1.35138192,1.352734308,0.027510016,0.012666735,0.005719715,-0.004458348,0.008432127,0.035366818,-0.616441753,0.082596816,0.082595241,-0.550694729
0,-0.456916674,-0.649480651,-0.649480461,-0.058203649,-0.16854046,3.156647229,0.091149137,-0.135788858,-0.005282573,-0.583966082,-0.225100925,1.274621682,-0.014966045,-0.360365417,0.727141056,-0.823366295,0.688372766,0.750642627,1.51617055,-0.453551324,1.70392515,-0.347410005,0.470683715,-2.585357511,0.69114882,-0.26070238,-0.019810388,-0.060375458,0.21627033,-1.353408498,-1.089081102,-1.430685341,-1.468329233,-1.433691929,-1.506703977,-1.545253383,-1.182784167,-1.076164641,-1.074460558,-0.528058325,-1.350586648,-1.095301183,0.011685792,-0.00508034,0.002171989,0.008977923,0.019721209,0.029767632,-0.617653031,-0.038846275,-0.083489541,-0.517739711
0,-0.20687721,-0.435941551,-0.435939797,0.0560404,0.418590903,0.468454707,0.026258569,-0.135134542,-0.017897123,-0.013138296,0.419841504,-0.531681174,-0.05380344,-0.199760648,0.711807216,-0.80099082,0.559294195,-0.108280778,0.525469661,-0.453551324,-0.740906163,-0.347410005,-2.208727401,-2.585357511,0.530311215,-0.011595805,-0.019810388,-0.092786782,0.016028039,0.808197695,0.484757809,-0.131575243,-0.206881482,-0.133102766,-0.143890047,-0.110829738,-0.042698503,0.027073112,0.002665329,-0.523798429,0.800701905,0.479532236,0.014993826,0.017217268,0.002171989,0.008977923,0.005798008,0.021368853,-0.626737615,0.104403935,0.068901147,-0.541322201
0,0.912410649,1.808737791,1.808731875,0.068531083,0.920718533,0.87634055,0.065048523,-0.12095601,-0.014803162,1.250113726,0.514194193,-0.877916441,-0.054063538,0.388727355,0.552335285,-0.561386776,1.37955077,0.300665933,1.863098688,-0.453551324,-0.730539387,-0.347410005,0.470683715,-0.711946071,0.330775841,0.11183538,-0.230877185,-0.110000451,-0.164746251,1.580263058,0.009173539,-0.612359438,-0.442666108,-0.606173429,-0.764803596,-11.23545686,-0.631400051,-0.569900233,-0.582037996,-0.528058325,1.569077692,0.003637338,0.01517751,0.004652743,0.031736369,-0.000288471,0.010313641,0.024168446,-0.626131976,-0.020047035,0.025712081,-0.599069068
0,2.710371944,-0.224664794,-0.224658492,0.297780808,2.212681606,-0.329288638,0.140228162,-0.142939094,-0.015152036,2.447838772,0.336835025,-1.042323754,-0.054084243,-0.172508244,0.139855001,-0.038360049,-0.259437007,-0.280779957,-0.359745573,-0.453551324,-0.746089551,-1.93393099,-2.208727403,-0.711946071,-0.260574449,0.699816664,-1.215855573,-0.165828568,-0.659789692,0.000690265,0.962351681,0.298152224,0.257483241,0.295928285,0.283748942,0.308314804,0.338853213,0.301525792,0.313628238,-0.528058325,-61.20917952,-12.25938708,0.017385998,0.007821261,0.002171989,0.008977923,0.009561035,0.019969057,-0.629765809,0.009655765,0.032383562,-0.623558577
0,-0.453002982,-0.483975178,-0.483982524,-0.12370357,-0.665402041,-0.33108719,-0.090976378,-0.019962791,-0.033314907,-0.578899563,0.40013493,-0.095076325,-0.052284318,-0.319357038,-2.730639761,2.434129934,-0.255627983,-0.278154218,-0.355535011,-0.453551324,0.883222059,-0.347410005,0.470683715,-0.16153779,-1.558159033,0.704305071,-0.090165987,-0.176839113,-1.063055416,-1.134074786,0.421159577,0.995927517,1.26022286,0.991327952,0.854441543,0.820781356,0.645770061,0.493797726,0.383420412,-0.528058325,-1.131219134,0.413538355,0.572711844,-1.256215438,-0.037444279,0.066614893,1.085034247,-3.145670722,2.243082386,1.068428969,-3.133761207,2.232341464
0,-0.460426694,-0.488084227,-0.48807761,-0.07404549,-0.585506347,-0.331279892,-0.090989644,-0.129099329,-0.033235339,-0.606596532,-0.26093106,0.950162217,-0.031533254,-0.362667187,0.354528755,-0.299407257,-0.255436905,-0.277873077,-0.346781474,-0.453551324,2.540178405,-0.347410005,0.470683715,1.16146537,0.078031034,0.576385479,-0.441943983,-0.149080133,-0.298241111,0.290341866,-1.131421673,1.210082129,1.098448408,1.208684742,1.263057445,1.338074908,1.322814922,1.326459248,1.317084607,-0.528058325,0.285294483,-1.137382399,0.000299049,0.151078754,0.002911099,0.00490071,-1.281157341,0.100457355,0.411933125,-1.272452412,0.106120992,0.41044292
1,0.006262155,0.130667813,0.130672545,-0.000319997,-0.089383104,-0.330990839,-0.09042228,-0.124113727,-0.033250641,0.20843746,0.494487618,-0.888804343,-0.054066214,-0.021561344,-2.259890887,2.070528466,-0.250720097,-0.276799327,-0.353762143,0.661048345,-0.699439059,1.239110981,0.470683715,-0.276003229,-1.055088029,0.717770291,0.472678806,-0.168775052,-0.662570835,1.081011314,1.750672622,-0.96408357,-0.714473386,-0.994006134,-1.167332111,-1.277354856,-1.316822295,-1.433573357,-1.434277989,-0.528058325,1.072281758,1.746127073,0.049851202,-0.03009984,-0.00093227,0.012035833,0.05848039,0.11445532,-0.538919972,0.15252999,0.250084545,-0.405874052
1,-0.428455313,-0.450655303,-0.450657001,0.028317177,-0.5796887,-0.326323169,-0.086597892,-0.120822159,-0.033125169,-0.508981603,0.25143987,-0.64927051,-0.05394395,-0.309316678,-1.41959648,1.655649868,-0.253097307,-0.272229232,-0.320964082,0.661048345,-0.322779535,-0.347410005,0.470683715,0.963071098,-2.445789121,0.993807307,1.387301594,-0.197154345,-1.316139422,-1.503801,-0.982813246,0.11732631,0.802407711,0.341388528,-0.264876878,-0.608010788,-0.777623463,-1.024995497,-1.138048983,2.875598125,-1.500259001,-0.988928328,0.01183274,0.016669518,0.002615455,0.009533906,-0.016780156,0.037466513,-0.602512058,0.013415613,0.23603932,-0.448201598
1,-0.108608814,0.080946101,0.08095099,-0.135584951,0.687739701,-0.329534868,-0.089669804,-0.137824688,-0.031793939,0.317536498,0.505236659,-0.261661218,-0.053110228,-0.185758786,1.168755634,-1.007963964,-0.252458359,-0.276817754,-0.331712095,-0.453551324,-0.687344487,-0.347410005,0.470683715,0.684494817,0.864079477,-1.266105492,2.44263558,0.20046591,2.443965814,1.723384852,0.530121747,-0.230852215,-0.328048581,-0.255277172,-0.235961786,-0.184843746,-0.089916479,0.027073112,0.018174701,-0.063729723,1.711571634,0.524864827,0.043016422,-0.014088708,0.002467633,0.01055321,-0.182353359,0.215940566,-0.399623021,-0.200895725,0.162301891,-0.420991033
0,-0.457159239,-0.476884404,-0.476890652,-0.146247729,-0.464585464,-0.333197276,-0.093843435,-0.134107139,-0.033458741,-0.584641617,0.1797796,1.005690515,-0.029119551,-0.359450174,0.711807216,-0.80099082,-0.254285248,-0.278933948,-0.361518441,-0.453551324,1.736753274,-0.347410005,0.470683715,1.038569579,0.772172275,0.2577086,-0.019810388,-0.109535217,0.285798903,-0.000446441,1.073073094,-0.392531856,-0.517986197,-0.40373328,-0.388907403,-0.358615763,-0.210246162,-0.107052068,-0.100471995,-0.528058325,-0.004230253,1.06796002,-0.059505272,-0.114368953,0.002630237,0.009441243,-0.513499764,-0.550448016,0.01826783,-0.490404023,-0.546981955,0.017401415
0,-0.41299506,-0.436070209,-0.436065317,0.033800892,-0.031062982,-0.325241897,-0.085815491,-0.142082285,-0.023733113,-0.347528537,-0.140900108,1.298575065,-0.013689976,-0.347838874,-1.316859755,1.40765502,-0.236248354,-0.264593472,-0.291157736,-0.453551324,-0.350424271,-0.347410005,0.470683715,-0.693211956,-0.73341282,-3.182655174,0.718923403,1.246002478,4.668880155,0.193197719,-1.557193769,-0.976847752,-0.713163471,-0.989033919,-1.187877045,-1.352977863,-1.338908122,-1.497922432,-1.519579535,-0.528058325,0.189060991,-1.561130536,0.258739154,1.383935882,-0.048530922,-0.18561635,0.356135853,3.38752948,2.297589889,0.416095336,3.415175923,2.307321689
1,-0.364349944,-0.364410135,-0.364409167,-0.213270905,-0.439591126,-0.330819548,-0.090775841,-0.046310674,-0.033122108,-0.320844872,0.536886611,-0.410825468,-0.053568418,-0.158233175,-0.484232268,0.602137922,-0.255213246,-0.277682508,-0.352543296,-0.453551324,-0.543937421,-0.347410005,0.470683715,-0.299795554,-0.215830153,0.179161482,1.035523598,-0.118064512,-0.242618253,-0.636203929,0.933321931,0.576127748,0.464449746,0.570820696,0.607141416,0.654249839,0.72573599,0.727935324,0.76107362,0.183344212,-0.636726193,0.928292639,0.054122939,-0.024622347,-0.001080092,0.010460546,0.054717363,0.033967022,-0.59039928,0.062293637,0.109632298,-0.544950277
0,-0.39922419,-0.388759452,-0.38876002,0.021310209,-0.326274842,0.91916321,0.035072617,-0.099394871,-0.022649767,-0.422850783,0.389983058,-0.360741121,-0.05343703,-0.25094599,0.167455912,-0.06446477,1.252827793,1.752986623,1.487139834,-0.453551324,-0.43681407,-0.347410005,0.470683715,-0.637946319,-0.126341561,0.475396327,-1.989767163,-0.157609429,-0.851688554,-0.887392772,0.798732839,-0.374094704,-0.385684823,-0.366086516,-0.426953577,-0.442283772,-0.381601723,-0.408639901,-0.392823658,-0.528058325,-0.886771124,0.793707257,0.024450598,0.022396026,0.071648282,0.021950874,0.003916494,0.019269159,-0.624920698,0.059661743,0.188285556,-0.483272994
0,-0.460187271,-0.486799375,-0.486806721,-0.137717507,-0.74842921,-0.33108719,-0.09079281,0.264078846,-0.033290425,-0.608285372,0.393566072,0.638768235,-0.041728804,-0.329055888,0.167455912,-0.06446477,-0.254500662,-0.27908409,-0.35708627,-0.453551324,1.208047704,-0.347410005,0.470683715,1.075101102,-0.380295673,0.771631172,-1.708344766,-0.172962161,-0.748786265,-0.593489049,2.094400479,1.12995143,1.064390629,1.141915009,1.156528159,1.203723394,1.165929386,1.164423626,1.105381679,-0.528058325,-0.59441336,2.089860762,-0.042418323,-0.139649687,0.005128427,0.016113046,0.224053593,-0.735921052,0.048549776,0.197648166,-0.694456814,0.020424811
0,2.374033706,2.493475033,2.493474096,-0.234596461,-0.298243836,-0.333399614,-0.095088921,-0.143019041,-0.033605635,-0.650506362,-4.829870436,-1.277502426,-0.054087083,-0.378096555,-3.919012325,-3.775064367,-0.259437007,-0.280779957,-0.370825999,0.661048345,-0.746089551,-0.347410005,-2.208727403,-0.711946071,-6.927474553,-9.659426113,0.472678806,-0.278105114,-2.859673746,-2.51557237,0.012337768,-1.055560209,-1.043261948,-1.083505989,-1.143743483,-1.161506844,-1.04874604,-1.007163826,-1.01242307,-0.493979161,-2.507019415,0.006890876,0.102820744,0.052483891,-0.01645357,0.004066734,0.009561035,0.019969057,-0.629765809,0.009655765,0.032383562,-0.623558577
1,-0.355642604,-0.452724059,-0.452728079,-0.170924444,-0.116302293,-0.30952598,-0.081694926,-0.124917641,-0.031876567,-0.295512278,0.508222504,-0.300857663,-0.053252542,-0.245181321,0.552335285,-0.561386776,-0.220112789,-0.230207931,-0.033316223,4.004847352,-0.557759789,-0.347410005,0.470683715,0.352713651,0.374310832,-0.045258856,-0.090165987,-0.093407094,-0.092436535,-0.219999075,-1.058884964,0.005994277,-0.088989168,0.003988281,0.008294647,0.053288278,0.153027627,0.221670916,0.23453044,-0.528058325,-0.222574277,-1.065074413,0.020547084,0.000911194,0.002171989,0.011572513,0.022355328,0.041665903,-0.608265628,0.007775841,0.015880423,-0.609046276
0,-0.435523436,-0.45087512,-0.450876661,-0.179150016,-0.279569905,-0.333095573,-0.093584897,-0.1332899,-0.033455681,-0.501212941,0.450894288,0.01053632,-0.051560567,-0.332744184,0.510933918,-0.501718843,-0.255487156,-0.27919671,-0.361740049,-0.453551324,-0.065337934,-0.347410005,0.470683715,0.896939674,0.20258948,0.475396327,0.12090081,-0.136363729,-0.07853082,0.214153102,-0.778363555,-0.330129188,-0.368655934,-0.341935761,-0.36836247,-0.349766262,-0.284119448,-0.247379569,-0.195079165,-0.528058325,0.209574466,-0.784087787,0.060103371,0.159505665,0.001654613,0.00793082,-0.201168496,0.019969057,-0.460186913,-0.155777549,0.007804419,-0.487505749
1,-0.386866188,-0.357416169,-0.357411434,-0.046017617,-0.240641942,-0.331461888,-0.091122307,-0.13194089,-0.033042541,-0.368470148,0.384608538,-0.163670104,-0.05267258,-0.287869924,0.241058342,-0.163289784,-0.253946605,-0.275677002,-0.338027938,2.890247683,-0.486920154,-0.347410005,0.470683715,0.21670398,0.1614731,-0.24723716,0.12090081,-0.075418034,-0.153621679,-0.672711133,-0.410327788,-0.198232638,-0.271067297,-0.201293132,-0.213134082,-0.200129247,-0.127995493,-0.024871322,-0.005864826,-0.489719266,-0.673049553,-0.416087511,0.060530545,0.021725665,-0.000518369,0.008607267,-0.163538222,-0.151506014,-0.426876773,-0.167057093,-0.108068684,-0.436108014
0,2.7717137,2.188752655,2.188758944,-0.232646696,0.623673755,-0.328003958,-0.088719569,-0.079518883,-0.032962973,2.69508489,0.541663963,-0.987884246,-0.054080582,1.54937924,0.724074288,-0.866252622,-0.259437007,-0.280779957,-0.358415922,0.661048345,-0.746089551,-1.93393099,-2.208727403,-0.711946071,0.600450923,0.396849209,-1.215855573,-0.133727401,-0.195338823,-0.669658867,-0.686421404,0.463377472,0.330183501,0.474217678,0.50061213,0.56575483,0.628253715,0.613967685,0.646304267,-0.528058325,-61.20917952,-12.25938708,0.017385998,0.007821261,0.002171989,0.008977923,0.009561035,0.019969057,-0.629765809,0.009655765,0.032383562,-0.623558577
0,-0.461436682,-0.486773439,-0.486775341,-0.138022158,-0.77516166,-0.332775473,-0.092598873,0.768397289,-0.033171073,-0.613014123,0.406106619,2.14238743,0.072378363,-0.324684575,0.598336803,-0.728270527,-0.246443748,-0.27839671,-0.339357589,-0.453551324,1.830054257,-0.347410005,0.470683715,0.972250814,0.240077944,-0.709543055,-1.356566771,-0.028894603,-0.317709112,-1.738513922,1.177100869,-1.041377784,-1.122511781,-1.06006555,-1.082869606,-11.23545686,-1.07844767,-1.049029489,-1.036462596,-0.528058325,-1.733051232,1.167326932,0.404405395,-2.671515196,-0.005026937,0.04020567,0.601108932,-3.775929094,2.689135448,0.566865242,-3.804069555,2.710038062
1,-0.354806672,0.061775139,0.061777831,-0.227894143,-0.294695789,-0.323518285,-0.086628435,-0.099543863,-0.032767114,-0.305645315,0.541663963,-0.478330457,-0.053712916,-0.199227894,-0.350827864,0.444577286,-0.249291175,-0.271245031,-0.309772851,4.004847352,-0.573309953,1.239110981,0.470683715,0.461371514,-0.204946405,0.372162972,0.402323207,-0.136363729,-0.359426256,-0.825774893,-0.898757164,0.529325746,0.454625387,0.52393982,0.540180151,0.56655933,0.643485321,0.636451097,0.654058953,1.022543612,-0.825474111,-0.904831713,0.011405566,0.011192026,0.004241496,0.008051283,-0.024306211,-0.046521277,-0.566173723,-0.001623779,-0.02028603,-0.578207635
0,-0.444214176,-0.472294409,-0.472293487,0.180947227,-0.194115126,-0.246148442,0.052328022,-0.141678713,0.238363091,-0.508981603,-1.247454109,3.271462814,0.339129514,-0.359470664,-1.531533509,1.508344658,-0.211446768,-0.188998159,0.151283675,0.661048345,0.199014851,-0.347410005,-1.940786291,-0.491445544,-1.247367572,-4.713201875,-1.004788775,2.363185128,1.843238942,1.168590292,-0.958493854,-0.811622505,-0.398783969,-0.793696934,-1.090478841,-1.359413864,-1.495032078,-1.73671177,-1.808053854,-0.528058325,1.159384854,-0.96461713,0.021576573,0.00421033,0.016954179,0.008977923,-0.013017129,0.010170481,-0.609779725,0.000632129,0.035192607,-0.616000087
0,-0.448730412,-0.473292967,-0.473297646,0.143170528,0.263123248,-0.325573772,-0.011482116,-0.142752752,-0.026413934,-0.557957952,-3.406816909,-0.015594644,-0.051752923,-0.368834836,-1.62506993,1.581997263,-0.255671574,-0.276637946,-0.335811852,-0.453551324,-0.172461285,-0.347410005,-2.2087274,1.037632874,-1.022436786,0.491105751,0.8948124,-0.154973101,-0.726537122,-0.390119738,-1.625952951,1.361834073,1.488802956,1.363533698,1.301103618,1.323593906,1.230663709,1.148142535,1.034814037,-0.528058325,-0.391861686,-1.632370343,0.033191426,0.064281567,-0.003888708,-0.000473799,-0.54736701,-1.022879334,0.37559479,-0.520482807,-0.996429144,0.359045184
0,-0.438734664,-0.463320321,-0.463318817,-0.174275603,-0.214165182,0.380668253,-0.021344199,-0.131144445,-0.025538689,-0.508981603,0.441339585,0.203252176,-0.049659903,-0.333156043,0.730207823,-0.841080213,0.299531733,0.912383128,1.359050109,-0.453551324,0.022779661,-0.347410005,0.470683715,0.228881155,0.67059063,0.347476735,-0.371588383,-0.121476231,0.107805756,0.45771128,-0.458224453,-0.137957334,-0.254038407,-0.14588846,-0.130193424,-0.110025238,0.025082141,0.099950377,0.102700778,-0.528058325,0.451887477,-0.464052475,0.015763593,-0.000100457,0.098256224,0.020097596,0.003916494,0.019269159,-0.625223517,0.024695157,-0.016774724,-0.579416993
0,-0.453721638,-0.491836487,-0.491843205,-0.144724475,-0.623471885,-0.332507832,-0.092466828,-0.079232809,-0.033207797,-0.563700006,0.392968903,1.052508491,-0.027036801,-0.332744184,0.863612227,-1.005167029,-0.255218207,-0.276044957,-0.34146287,-0.453551324,1.00762337,-0.347410005,0.470683715,0.170992741,1.001940281,-0.119317567,0.613390004,-0.060065302,0.7196572,1.240756379,-0.158315805,-0.262053549,-0.61164509,-0.519514839,-0.529678245,-0.52434278,-0.37322434,-0.26133479,-0.213690411,-0.528058325,1.23181041,-0.163249846,0.344601073,0.384925543,-0.006091255,0.003269824,2.041595796,1.483106346,1.438491087,2.032454002,1.506781021,1.438397624
1,-0.450230316,-0.468135673,-0.468135642,-0.013724633,-0.544696627,-0.224201829,-0.064276623,-0.12222588,-0.02955074,-0.553566969,0.087815587,0.515734948,-0.044561581,-0.340919905,-0.064085065,0.21709329,-0.135234056,0.089501572,1.462873701,-0.453551324,0.589496743,-0.347410005,0.470683715,0.431584273,0.016356464,-0.016084212,1.387301594,-0.08968522,0.110586899,-1.272832892,-0.013797716,0.049959793,-0.049691731,0.030980301,0.056232825,0.089490782,0.165974491,0.256558969,0.243060595,-0.528058325,-1.270384393,-0.019338783,0.015959238,0.009999618,-0.021331692,-0.026883022,0.032515502,0.07456112,-0.57919496,0.010031749,0.04818444,-0.609953295
0,-0.377859071,-0.455134793,-0.455128646,0.122149623,-0.483115749,-0.328185955,-0.034564499,-0.141248289,-0.027595209,-0.362728094,0.023321344,-0.456554654,-0.053668829,-0.325435895,-0.984115437,1.042188929,-0.25030819,-0.27587289,-0.356864662,-0.453551324,-0.514564889,-0.347410005,0.470683715,0.743694619,-0.623366038,0.29137165,0.965167999,-0.135898494,-0.545762832,1.3657414,-0.459380479,-0.077682029,0.03479776,-0.092614737,-0.181175297,-0.236331751,-0.20339194,-0.291571102,-0.30829758,-0.528058325,1.353391065,-0.462070733,-1.178273264,1.699102366,0.178080049,-0.146697495,-1.083598406,1.923692293,1.23560205,-1.070924558,1.949556729,1.241876872
